Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,dow,moy,hour
2019-01-30 06:00:00,165.5,225.25,24.6,83.78,64.57,41.47,10.1,1.09,5.47,2.9549463091447787,23.922333613226606,32.35,74.25,0.57,280.0,2.0,1.0,6.0
2019-01-30 07:00:00,197.5,269.25,48.83,81.75,83.18,42.88,11.4,1.85,6.07,3.298931261449736,25.823816846973283,33.08,74.75,0.68,275.75,2.0,1.0,7.0
2019-01-30 08:00:00,243.5,349.0,61.95,92.2,99.42,44.05,26.02,1.99,5.75,3.559241128067936,27.312894371622974,32.47,68.25,1.05,277.75,2.0,1.0,8.0
2019-01-30 09:00:00,261.0,360.0,62.0,102.4,104.9,44.03,41.67,2.14,5.6,3.7085962676106257,28.000125721147533,31.8,61.25,1.38,261.5,2.0,1.0,9.0
2019-01-30 10:00:00,229.25,344.5,24.3,99.2,72.5,37.6,33.1,1.98,12.92,3.4249413247240703,26.20335336821965,31.2,55.25,1.33,241.25,2.0,1.0,10.0
2019-01-30 11:00:00,191.5,292.25,17.45,88.92,61.48,39.5,32.62,1.73,34.9,3.1808488096190075,24.92539005020369,30.88,48.5,1.55,251.75,2.0,1.0,11.0
2019-01-30 12:00:00,142.0,234.75,12.52,80.58,53.05,39.62,36.98,1.43,42.48,2.9258309023501603,23.61467209795039,30.55,40.75,1.8,265.25,2.0,1.0,12.0
2019-01-30 13:00:00,120.75,192.75,5.88,63.6,38.6,37.5,27.8,1.26,57.05,2.7323836722012467,22.42738831581371,30.4,37.75,1.75,255.5,2.0,1.0,13.0
2019-01-30 14:00:00,112.5,191.5,3.3,62.05,35.67,36.25,33.95,1.1,66.6,2.9183477753680487,22.672647815113987,30.95,40.75,2.08,171.75,2.0,1.0,14.0
2019-01-30 15:00:00,120.0,210.25,2.2,60.75,34.12,35.5,29.23,1.19,59.78,2.7445820993530514,22.381859624995702,31.52,43.75,1.45,243.5,2.0,1.0,15.0
2019-01-30 16:00:00,129.5,220.0,1.7,61.17,33.9,36.35,28.45,1.23,47.85,3.0386790158143593,23.148622212595583,31.83,43.25,1.57,150.5,2.0,1.0,16.0
2019-01-30 17:00:00,132.75,230.25,2.52,72.07,40.4,37.05,42.65,1.31,32.67,3.3914328366028,24.29744370432278,31.98,46.5,1.18,62.75,2.0,1.0,17.0
2019-01-30 18:00:00,149.5,257.0,15.3,114.72,73.42,42.85,38.05,1.75,11.15,3.158049918313383,25.158106165133567,32.08,51.5,0.6,289.0,2.0,1.0,18.0
2019-01-30 19:00:00,226.5,429.0,166.7,116.32,197.43,48.17,25.82,4.48,16.15,4.589100027934888,33.58217909151955,31.48,60.75,0.3,325.25,2.0,1.0,19.0
2019-01-30 20:00:00,359.25,721.25,182.65,129.0,217.12,50.7,30.98,5.43,14.32,5.626360999959497,38.231973770205244,31.2,64.0,0.4,199.75,2.0,1.0,20.0
2019-01-30 21:00:00,372.25,648.5,204.15,108.7,223.8,54.83,24.92,5.96,14.4,5.850633574743592,38.99171817938138,31.2,65.25,0.35,147.25,2.0,1.0,21.0
2019-01-30 22:00:00,364.0,579.75,190.72,117.2,217.38,52.38,22.05,5.67,16.17,5.583735335083057,37.87561967271215,31.57,66.0,0.57,187.75,2.0,1.0,22.0
2019-01-30 23:00:00,364.0,576.0,178.78,107.83,202.72,51.42,17.25,5.69,17.38,5.446153276204996,37.20296535859345,32.7,69.75,0.5,198.5,2.0,1.0,23.0
2019-01-31 00:00:00,362.75,553.75,173.38,97.97,193.07,52.12,15.4,5.29,18.1,5.5918288929534015,36.96464255189679,32.7,71.25,0.35,88.25,3.0,1.0,0.0
2019-01-31 01:00:00,345.0,530.75,139.85,94.47,163.93,51.1,16.02,4.42,14.73,4.913195208787807,34.11678326495656,32.62,70.75,0.5,190.5,3.0,1.0,1.0
2019-01-31 02:00:00,309.5,483.5,113.32,88.9,139.43,51.35,16.92,3.74,15.85,4.592426214690831,32.166239955316456,32.4,71.75,0.35,176.0,3.0,1.0,2.0
2019-01-31 03:00:00,319.0,460.25,158.05,84.65,173.53,56.38,48.52,3.69,13.38,5.045936855255988,34.061804607719246,31.62,74.0,0.68,107.0,3.0,1.0,3.0
2019-01-31 04:00:00,353.5,505.75,91.3,89.35,121.75,49.78,32.17,2.68,8.55,4.56750148226636,31.32830681792821,31.42,73.5,0.9,103.5,3.0,1.0,4.0
2019-01-31 05:00:00,303.0,398.75,70.55,80.08,99.98,49.95,20.62,2.4,9.0,4.240574222686447,29.39548538751291,31.4,75.75,0.35,94.5,3.0,1.0,5.0
2019-01-31 06:00:00,302.0,376.75,63.2,75.75,91.65,49.9,30.48,2.34,10.55,4.155632803896387,28.933002447884245,31.67,76.75,0.45,96.25,3.0,1.0,6.0
2019-01-31 07:00:00,308.5,400.0,97.32,66.85,114.67,50.78,29.95,2.71,7.9,4.257857866372842,30.014964539066128,32.67,75.25,0.78,148.75,3.0,1.0,7.0
2019-01-31 08:00:00,311.25,479.0,100.05,88.7,128.53,51.03,38.55,2.9,7.58,4.489959672837218,31.27633301673676,32.5,70.5,1.5,143.5,3.0,1.0,8.0
2019-01-31 09:00:00,281.75,455.25,40.3,86.33,78.7,46.45,34.47,2.16,7.7,3.953687237661661,28.22045387346624,32.33,63.75,1.45,140.5,3.0,1.0,9.0
2019-01-31 10:00:00,169.25,300.75,15.0,73.9,51.5,33.6,23.7,1.57,11.05,3.284363354283156,24.677571163558298,31.48,57.5,1.75,165.25,3.0,1.0,10.0
2019-01-31 11:00:00,130.25,241.5,10.57,71.12,46.42,39.42,23.27,1.39,19.27,3.1523669792806803,23.866843074577787,30.8,56.75,2.45,158.5,3.0,1.0,11.0
2019-01-31 12:00:00,114.5,217.0,4.3,55.08,32.83,42.98,18.67,1.09,28.8,2.9618193151037944,22.76801441129423,30.35,57.0,2.55,156.25,3.0,1.0,12.0
2019-01-31 13:00:00,99.25,184.25,2.75,46.65,27.05,43.53,16.27,0.97,35.65,2.8547226627382214,22.141063763512868,30.23,56.25,2.6,154.0,3.0,1.0,13.0
2019-01-31 14:00:00,89.5,169.0,2.38,41.0,23.7,43.53,14.57,0.97,38.65,2.826851867234078,21.894685061827268,30.4,53.25,2.97,144.75,3.0,1.0,14.0
2019-01-31 15:00:00,71.75,153.0,2.12,35.12,20.4,38.58,9.93,0.88,43.02,2.754036181394188,21.440690700457296,31.2,47.75,2.85,140.25,3.0,1.0,15.0
2019-01-31 16:00:00,63.0,139.75,1.5,38.65,21.8,38.28,11.83,0.95,37.9,2.7158090685373235,21.410374606997003,31.55,52.5,2.0,159.5,3.0,1.0,16.0
2019-01-31 17:00:00,74.5,139.25,2.0,45.83,26.02,38.78,9.72,1.1,30.92,2.871452061628209,22.03262376927776,31.8,55.0,1.53,132.75,3.0,1.0,17.0
2019-01-31 18:00:00,73.0,149.0,3.1,59.35,34.15,41.23,11.38,1.32,19.05,2.983403972669097,22.723567071779257,32.08,60.5,1.27,138.75,3.0,1.0,18.0
2019-01-31 19:00:00,116.25,215.75,4.5,70.75,41.3,43.95,10.47,1.45,15.97,3.162777620534991,23.733835472813865,31.23,62.25,1.47,138.5,3.0,1.0,19.0
2019-01-31 20:00:00,131.0,223.25,5.85,75.82,45.12,45.05,10.03,1.83,13.77,3.303960957656893,24.451455056332108,30.98,68.25,1.02,130.25,3.0,1.0,20.0
2019-01-31 21:00:00,159.5,251.5,5.6,74.0,43.9,45.7,10.02,1.82,12.85,3.3412618503652327,24.681196461065724,30.95,71.75,1.05,132.25,3.0,1.0,21.0
2019-01-31 22:00:00,169.5,255.25,4.58,69.38,40.62,45.33,11.2,1.69,15.07,3.288357750742388,24.442576702290758,31.07,71.5,1.32,138.5,3.0,1.0,22.0
2019-01-31 23:00:00,159.0,235.0,3.3,66.15,37.9,45.2,9.8,1.71,16.55,3.3315854168896903,24.43790503605718,32.4,72.0,0.85,112.5,3.0,1.0,23.0
2019-02-01 00:00:00,424.0,569.0,128.8,100.83,158.38,85.55,9.67,4.95,12.1,5.423578463790247,36.087662282770054,30.8,81.75,0.3,95.75,4.0,2.0,0.0
2019-02-01 01:00:00,464.5,614.5,181.65,96.67,199.1,84.33,14.25,5.51,11.53,6.056640112202767,39.0547886424613,30.75,82.0,0.3,32.75,4.0,2.0,1.0
2019-02-01 02:00:00,518.0,670.5,212.12,98.45,224.83,88.08,17.98,5.34,9.95,6.206842095220534,40.382977596447034,32.25,81.75,0.3,82.5,4.0,2.0,2.0
2019-02-01 03:00:00,518.5,679.25,174.78,94.62,192.42,89.97,18.75,4.37,8.95,5.992965001268985,38.652706299422505,32.7,82.25,0.3,28.0,4.0,2.0,3.0
2019-02-01 04:00:00,475.5,600.25,137.58,87.1,158.2,85.65,17.67,3.62,9.32,5.343866646040015,35.538854560293935,33.0,84.75,0.3,85.25,4.0,2.0,4.0
2019-02-01 05:00:00,433.0,531.0,102.4,87.83,130.0,83.25,14.3,3.02,7.93,4.904184178427508,33.18214105890381,33.05,86.5,0.3,98.25,4.0,2.0,5.0
2019-02-01 06:00:00,408.25,511.75,79.88,89.35,112.47,80.92,16.85,2.65,7.75,4.5961290695990895,31.685148717677908,32.23,87.25,0.3,123.5,4.0,2.0,6.0
2019-02-01 07:00:00,397.25,506.5,76.58,97.52,114.13,80.87,25.55,3.05,7.0,4.671500548365982,32.06912981336288,31.2,87.0,0.3,119.25,4.0,2.0,7.0
2019-02-01 08:00:00,444.25,594.25,75.0,116.88,123.12,80.8,34.67,3.4,7.17,4.936210592072124,33.54558539987048,30.87,81.75,0.48,117.25,4.0,2.0,8.0
2019-02-01 09:00:00,473.5,654.75,47.05,131.88,108.4,81.67,46.4,3.49,9.0,4.917331291583188,33.52458988347987,30.5,73.0,0.95,126.0,4.0,2.0,9.0
2019-02-01 10:00:00,439.0,623.75,16.6,117.7,76.1,52.4,40.1,2.84,16.35,4.351710688948529,30.548787370526945,30.7,64.5,1.28,148.75,4.0,2.0,10.0
2019-02-01 11:00:00,328.25,509.25,9.12,87.13,53.77,61.0,30.75,2.37,34.6,3.867541732592108,27.895247902500056,30.75,58.75,1.72,157.25,4.0,2.0,11.0
2019-02-01 12:00:00,257.0,420.25,3.77,71.55,41.13,65.28,24.43,2.07,52.0,3.559536004449192,26.19364704904358,30.6,54.0,1.67,161.25,4.0,2.0,12.0
2019-02-01 13:00:00,222.25,360.75,3.25,67.27,38.45,66.05,20.53,1.82,58.68,3.411345498790146,25.361615643142066,30.67,50.5,1.4,161.75,4.0,2.0,13.0
2019-02-01 14:00:00,188.0,326.5,3.03,61.52,35.15,64.62,17.78,1.24,61.0,3.1348883974704074,24.07128558686458,30.05,47.75,1.18,190.0,4.0,2.0,14.0
2019-02-01 15:00:00,153.25,275.25,3.07,61.03,34.95,64.37,17.12,1.09,60.0,2.9047698020236683,23.194414308226573,29.6,48.75,0.65,234.0,4.0,2.0,15.0
2019-02-01 16:00:00,154.25,277.25,4.32,85.03,48.75,60.4,17.35,1.51,42.38,3.25800784502359,24.62277486453424,29.6,54.25,0.43,175.0,4.0,2.0,16.0
2019-02-01 17:00:00,184.5,363.75,81.4,145.35,143.5,63.5,18.08,3.46,10.35,4.434602792400401,31.237456671924985,30.1,63.25,0.4,171.75,4.0,2.0,17.0
2019-02-01 18:00:00,238.5,502.25,171.8,138.7,213.42,69.32,17.1,5.0,10.2,5.2863608887113696,36.3344684115837,31.72,68.5,0.4,201.75,4.0,2.0,18.0
2019-02-01 19:00:00,341.25,639.75,298.03,145.5,319.7,86.27,18.88,8.24,10.88,7.07107565476425,45.62374720197503,32.45,74.5,0.33,120.0,4.0,2.0,19.0
2019-02-01 20:00:00,477.75,821.25,376.75,136.8,379.07,84.15,18.83,4.81,11.45,7.234358787142975,46.535368266753686,32.47,78.75,0.3,119.0,4.0,2.0,20.0
2019-02-01 21:00:00,491.75,798.5,379.45,133.7,379.62,88.43,18.87,2.36,11.85,6.863292747883898,44.44125399843131,32.6,82.75,0.3,119.0,4.0,2.0,21.0
2019-02-01 22:00:00,553.25,819.75,466.12,126.7,447.28,96.18,21.05,0.01,13.68,7.233892502283636,45.96715814703953,31.82,83.5,0.3,60.25,4.0,2.0,22.0
2019-02-01 23:00:00,713.0,987.0,480.3,123.2,456.05,96.65,23.3,0.01,13.1,7.619034669314523,48.04202537812861,30.95,85.0,0.3,50.0,4.0,2.0,23.0
2019-02-02 00:00:00,245.0,294.5,12.15,58.75,41.1,47.3,9.0,1.63,8.05,3.0456711623113066,24.25598484949906,32.1,91.75,1.7,261.5,5.0,2.0,0.0
2019-02-02 01:00:00,234.75,279.25,8.85,52.55,35.2,47.62,8.5,1.45,16.4,2.9410840251224126,23.67735752885948,32.2,92.0,2.05,262.75,5.0,2.0,1.0
2019-02-02 02:00:00,204.0,244.75,5.88,47.5,30.02,47.6,8.15,1.17,8.65,2.8043561175446903,22.89544590996772,32.25,92.5,1.38,261.75,5.0,2.0,2.0
2019-02-02 03:00:00,183.0,226.25,5.72,48.08,30.23,49.57,8.02,1.02,24.98,2.7523653886350834,22.580219131920135,32.1,92.75,1.62,259.5,5.0,2.0,3.0
2019-02-02 04:00:00,171.75,216.5,5.32,49.45,30.65,48.85,7.3,0.93,10.0,2.7124335200275356,22.378397501571477,31.68,93.0,1.5,262.0,5.0,2.0,4.0
2019-02-02 05:00:00,163.5,210.75,5.95,49.78,31.33,46.43,13.48,0.91,22.12,2.6983548192523203,22.29395480133791,31.62,93.0,1.52,261.5,5.0,2.0,5.0
2019-02-02 06:00:00,155.5,200.25,5.75,48.2,30.3,44.85,7.77,0.89,10.82,2.6536236160024007,22.07503235743511,31.73,93.0,1.57,265.0,5.0,2.0,6.0
2019-02-02 07:00:00,148.5,187.5,6.33,50.98,32.25,43.85,10.95,0.98,32.2,2.65956230198223,22.145529911207714,32.4,92.75,1.65,268.75,5.0,2.0,7.0
2019-02-02 08:00:00,162.75,214.25,11.25,53.12,37.38,42.4,12.4,1.32,20.68,2.7874467676347146,22.86278374728178,32.4,92.0,1.88,268.25,5.0,2.0,8.0
2019-02-02 09:00:00,176.75,229.75,14.88,54.08,40.83,42.83,11.12,1.52,7.0,2.898821479608135,23.414633248303083,32.38,91.25,1.5,260.25,5.0,2.0,9.0
2019-02-02 10:00:00,186.25,239.25,14.0,62.9,44.9,39.8,14.4,1.58,9.62,2.957234593718078,23.71301713202408,31.7,87.5,1.62,257.0,5.0,2.0,10.0
2019-02-02 11:00:00,190.75,243.5,13.57,64.75,45.48,45.7,14.62,1.39,9.8,2.9722598833195857,23.753093500997466,31.95,84.25,2.12,252.25,5.0,2.0,11.0
2019-02-02 12:00:00,196.75,250.0,14.18,65.9,46.55,51.77,21.3,1.31,13.0,2.9859329998047057,23.85633289630892,31.2,78.5,2.08,255.0,5.0,2.0,12.0
2019-02-02 13:00:00,209.5,270.75,11.57,69.7,46.48,54.23,26.1,1.35,18.93,3.0622779500936543,24.188993703825474,30.95,74.25,1.82,244.75,5.0,2.0,13.0
2019-02-02 14:00:00,214.5,291.25,9.4,71.82,45.85,56.52,42.73,1.49,44.67,3.115727140310089,24.495721740979736,30.8,71.75,1.9,245.25,5.0,2.0,14.0
2019-02-02 15:00:00,218.75,303.25,6.55,70.25,42.7,55.0,45.77,1.48,35.27,3.079145083374882,24.39309495418605,31.3,72.25,2.0,256.0,5.0,2.0,15.0
2019-02-02 16:00:00,224.0,305.0,4.93,68.67,40.5,52.43,24.55,1.58,30.62,3.0203742257634816,24.21006058548186,31.45,74.75,1.48,271.5,5.0,2.0,16.0
2019-02-02 17:00:00,221.5,297.5,4.92,79.6,46.33,55.05,22.02,1.67,30.93,3.0935692472790413,24.61248322186739,31.82,78.5,1.3,270.25,5.0,2.0,17.0
2019-02-02 18:00:00,247.0,327.75,12.85,97.97,62.58,57.83,12.98,1.87,8.8,3.345847139911223,25.954186310567735,32.12,83.25,0.93,261.5,5.0,2.0,18.0
2019-02-02 19:00:00,261.75,349.25,19.4,95.82,66.78,59.53,10.32,1.93,6.22,3.3752645675066715,26.251691718396586,31.65,86.5,0.95,275.25,5.0,2.0,19.0
2019-02-02 20:00:00,258.5,348.0,34.3,99.47,80.8,60.58,7.88,2.44,5.53,3.5497988483683627,27.248438001549317,31.25,88.0,0.7,276.5,5.0,2.0,20.0
2019-02-02 21:00:00,290.75,376.75,57.15,98.57,98.85,60.05,10.57,2.78,7.9,3.803970608186775,28.62308869961724,31.3,89.25,1.38,270.25,5.0,2.0,21.0
2019-02-02 22:00:00,326.25,420.25,40.12,85.35,78.03,58.42,10.5,2.48,6.5,3.708043414645468,27.934280643712075,31.33,91.75,1.03,255.0,5.0,2.0,22.0
2019-02-02 23:00:00,309.25,389.75,35.3,83.25,72.95,57.38,8.88,2.58,16.45,3.603102361730444,27.496840416117887,32.45,93.0,1.4,271.0,5.0,2.0,23.0
2019-02-03 00:00:00,186.75,325.5,44.2,93.47,85.62,45.85,17.25,0.96,10.17,3.62115062088523,26.29679664626543,32.85,69.5,1.3,135.5,6.0,2.0,0.0
2019-02-03 01:00:00,145.0,237.75,31.9,83.7,70.45,43.53,21.75,1.22,26.27,3.280545087768878,24.877607422262916,32.8,71.5,0.45,188.0,6.0,2.0,1.0
2019-02-03 02:00:00,130.0,204.0,28.1,79.22,65.0,42.33,20.98,1.16,14.9,3.4222817442372713,24.867486463924443,32.77,71.25,0.5,103.75,6.0,2.0,2.0
2019-02-03 03:00:00,142.5,212.5,21.5,75.25,57.5,41.7,19.6,1.02,26.93,2.81028121375612,23.28770946322503,33.33,70.25,0.47,298.75,6.0,2.0,3.0
2019-02-03 04:00:00,121.0,186.5,18.3,75.97,55.27,41.1,18.08,1.12,18.12,2.7216700842595554,22.938758402728997,33.25,71.0,0.38,314.5,6.0,2.0,4.0
2019-02-03 05:00:00,141.25,193.0,19.7,70.45,53.48,42.22,13.1,0.63,20.17,3.2728553042134694,23.949518255350863,33.22,74.25,0.3,96.0,6.0,2.0,5.0
2019-02-03 06:00:00,148.0,209.25,31.33,67.6,61.42,44.23,13.1,1.45,27.93,3.654265972813639,25.513429274349292,33.25,76.0,0.35,34.75,6.0,2.0,6.0
2019-02-03 07:00:00,171.75,275.5,50.6,77.97,82.6,42.85,16.98,1.21,18.18,3.681634393471534,26.247798023229986,33.15,72.75,0.85,95.0,6.0,2.0,7.0
2019-02-03 08:00:00,163.0,293.0,60.32,78.35,90.7,46.08,13.45,1.53,23.08,3.710012921688068,26.717563256444336,33.0,78.75,0.53,127.25,6.0,2.0,8.0
2019-02-03 09:00:00,166.0,259.25,61.75,82.9,94.27,47.83,16.15,0.54,10.9,3.6983907808400343,26.20809691650227,32.9,76.75,1.15,81.0,6.0,2.0,9.0
2019-02-03 10:00:00,165.5,230.75,38.6,87.8,78.1,40.4,26.1,1.53,13.15,3.4407471212721474,25.672242070902126,33.17,73.75,0.65,176.5,6.0,2.0,10.0
2019-02-03 11:00:00,163.5,236.25,31.9,91.5,74.62,43.7,23.9,1.64,13.82,3.3350086685266684,25.475453308409715,33.73,70.0,0.53,218.0,6.0,2.0,11.0
2019-02-03 12:00:00,164.5,247.0,24.17,95.08,70.17,44.05,27.83,1.84,13.0,3.6552899793483924,26.220875910090964,33.03,72.0,1.23,107.5,6.0,2.0,12.0
2019-02-03 13:00:00,161.25,233.0,15.1,88.43,59.33,43.92,18.18,1.59,10.93,3.5494085999524936,25.48326574104075,32.95,75.0,1.35,93.0,6.0,2.0,13.0
2019-02-03 14:00:00,117.0,168.75,9.92,71.67,46.2,42.55,22.62,1.09,10.73,3.083391910817754,23.437502598150637,32.62,64.75,1.58,154.0,6.0,2.0,14.0
2019-02-03 15:00:00,76.25,120.25,6.08,70.65,42.5,43.98,14.2,0.47,10.9,2.8592038374391793,22.246522612892374,32.88,69.25,1.1,161.75,6.0,2.0,15.0
2019-02-03 16:00:00,59.25,90.0,8.57,74.78,46.75,47.3,11.77,0.8,9.62,2.970009566601415,22.69496731720817,33.3,68.5,0.88,143.25,6.0,2.0,16.0
2019-02-03 17:00:00,51.75,79.25,15.05,84.32,57.1,48.85,10.6,0.84,8.3,3.0660561650851736,23.200196504925902,33.98,70.75,1.07,139.25,6.0,2.0,17.0
2019-02-03 18:00:00,63.0,93.5,11.57,86.12,55.2,45.9,11.32,0.92,8.4,3.0052937985579473,23.10898445515561,33.53,72.0,0.62,165.5,6.0,2.0,18.0
2019-02-03 19:00:00,88.75,119.25,21.23,88.6,64.38,47.53,7.85,0.95,6.6,2.981011819568525,23.47443141276058,33.62,81.0,0.93,217.75,6.0,2.0,19.0
2019-02-03 20:00:00,78.0,93.5,19.7,83.05,60.2,48.38,5.58,1.27,5.95,3.103890230502917,23.704094959236304,33.85,84.25,1.23,169.5,6.0,2.0,20.0
2019-02-03 21:00:00,57.5,67.0,13.17,78.95,52.7,48.42,5.07,0.89,6.12,3.085906116925368,23.1433955361792,34.05,88.25,0.65,121.75,6.0,2.0,21.0
2019-02-03 22:00:00,65.5,72.25,12.5,78.62,51.98,49.2,5.45,1.16,5.57,3.246119543270276,23.684915894516127,34.05,89.75,0.6,84.0,6.0,2.0,22.0
2019-02-03 23:00:00,85.0,95.75,12.3,75.3,50.05,48.65,5.62,1.01,5.1,3.293253538366591,23.773094907488566,34.05,92.0,1.23,65.5,6.0,2.0,23.0
2019-02-04 00:00:00,186.75,322.0,1.55,84.15,46.0,57.68,51.9,1.14,118.18,2.9810795117812185,24.083183660010803,32.27,53.0,0.9,281.25,0.0,2.0,0.0
2019-02-04 01:00:00,197.0,331.0,1.55,80.75,44.23,57.53,45.75,1.02,97.33,2.925581533962199,23.842161285402234,30.67,56.5,0.45,289.0,0.0,2.0,1.0
2019-02-04 02:00:00,96.0,211.0,1.85,71.65,39.6,56.83,23.08,1.0,65.47,2.617160627932996,22.250919028732177,30.38,58.5,0.35,304.75,0.0,2.0,2.0
2019-02-04 03:00:00,98.75,177.0,2.33,67.43,37.75,56.25,20.12,0.97,51.25,2.6992525295115746,22.278994272558908,30.35,62.0,0.32,259.5,0.0,2.0,3.0
2019-02-04 04:00:00,108.75,201.25,2.02,67.25,37.42,57.12,19.18,1.09,57.35,2.925607443223182,22.948733894511328,30.33,64.75,0.35,196.25,0.0,2.0,4.0
2019-02-04 05:00:00,159.5,282.25,3.42,65.95,37.88,60.95,22.25,1.31,56.1,3.192660269702151,24.192019772209473,32.2,66.0,0.55,168.5,0.0,2.0,5.0
2019-02-04 06:00:00,224.25,378.5,2.88,70.03,39.6,63.6,24.2,1.4,41.83,3.7579828957221517,26.127859844581938,32.8,66.0,0.43,37.75,0.0,2.0,6.0
2019-02-04 07:00:00,252.0,431.0,0.95,82.0,43.98,61.4,27.1,1.79,28.03,3.7737937785962505,26.73669519206792,32.35,58.75,0.3,91.75,0.0,2.0,7.0
2019-02-04 08:00:00,232.5,595.25,1.75,84.2,45.15,57.45,36.43,1.66,17.5,3.8089317420900013,27.119621297994787,31.88,49.75,0.68,111.0,0.0,2.0,8.0
2019-02-04 09:00:00,118.0,281.0,1.15,88.12,47.83,56.55,35.38,1.61,13.4,3.4324570000107797,25.00257114535752,30.6,45.0,0.85,112.0,0.0,2.0,9.0
2019-02-04 10:00:00,119.5,272.5,1.6,90.0,49.2,51.1,33.6,1.44,16.7,3.238121183646665,24.42713942114365,30.6,38.5,1.05,166.25,0.0,2.0,10.0
2019-02-04 11:00:00,105.5,254.25,1.48,88.23,48.12,53.22,24.4,1.33,17.27,3.069091548586913,23.84797743865168,30.7,33.0,1.18,205.25,0.0,2.0,11.0
2019-02-04 12:00:00,77.5,196.5,1.35,87.5,36.58,58.08,43.65,1.89,14.68,3.07783674290775,23.84692568984057,30.68,32.5,1.33,200.0,0.0,2.0,12.0
2019-02-04 13:00:00,73.0,192.25,1.3,78.65,42.88,50.8,19.3,1.24,22.07,2.8101637440860197,22.734513472981526,31.07,27.75,1.8,241.5,0.0,2.0,13.0
2019-02-04 14:00:00,48.5,153.5,1.38,67.43,37.0,46.2,17.3,0.89,26.25,2.601211805275951,21.62032985480034,30.3,22.5,1.65,248.5,0.0,2.0,14.0
2019-02-04 15:00:00,33.25,118.25,1.67,60.7,33.65,45.42,15.55,0.71,24.75,2.454356945555337,20.929987198791622,30.2,24.5,1.52,263.0,0.0,2.0,15.0
2019-02-04 16:00:00,45.25,130.5,1.47,59.05,32.62,46.25,18.8,0.58,30.52,2.6240818257996894,21.306702925525535,30.33,26.5,1.77,202.5,0.0,2.0,16.0
2019-02-04 17:00:00,43.25,152.25,1.98,61.6,34.38,50.3,18.0,0.41,24.15,2.6657347207751774,21.45828707407606,30.48,30.0,2.1,193.75,0.0,2.0,17.0
2019-02-04 18:00:00,45.0,173.0,1.68,68.42,37.77,56.2,16.53,0.63,13.28,2.889943271969306,22.328651657857414,30.93,36.0,2.33,152.5,0.0,2.0,18.0
2019-02-04 19:00:00,55.5,208.25,1.72,79.55,43.73,59.38,17.32,0.78,8.05,2.895962229605756,22.783657333223385,30.7,40.5,1.43,196.25,0.0,2.0,19.0
2019-02-04 20:00:00,98.25,308.75,2.08,89.88,49.47,57.95,28.8,1.28,29.62,2.99691456454128,23.88520770771271,30.62,42.5,0.95,251.5,0.0,2.0,20.0
2019-02-04 21:00:00,152.75,416.25,1.77,103.05,56.25,58.35,83.75,1.73,85.17,3.1695479286775265,25.37659569830311,31.65,44.25,1.1,305.0,0.0,2.0,21.0
2019-02-04 22:00:00,126.75,366.0,2.1,101.38,55.62,57.9,37.95,1.7,60.93,3.0377621116683726,24.70699420272922,31.95,46.25,0.9,312.75,0.0,2.0,22.0
2019-02-04 23:00:00,112.0,320.0,2.7,95.05,52.73,57.3,68.05,1.6,128.07,3.0801710906317483,24.520609760203726,31.98,48.75,1.32,268.5,0.0,2.0,23.0
2019-02-05 00:00:00,98.0,319.5,2.75,116.35,62.47,50.47,36.9,1.54,4.9,2.75,30.85,29.12,44.0,1.18,150.25,1.0,2.0,0.0
2019-02-05 01:00:00,129.75,423.75,1.23,64.5,35.3,53.02,81.1,0.98,26.97,3.23,22.95,28.95,50.75,1.7,89.5,1.0,2.0,1.0
2019-02-05 02:00:00,148.75,395.5,1.48,48.25,26.85,52.58,29.05,0.93,28.18,2.32,11.67,29.05,51.25,1.58,63.5,1.0,2.0,2.0
2019-02-05 03:00:00,101.75,285.0,1.35,48.43,26.85,49.55,28.5,0.5,26.57,2.83,11.82,29.15,48.75,1.0,95.75,1.0,2.0,3.0
2019-02-05 04:00:00,78.0,227.5,1.05,46.97,25.85,45.65,30.92,0.36,26.6,2.33,12.03,29.05,46.75,1.43,88.75,1.0,2.0,4.0
2019-02-05 05:00:00,70.75,224.0,1.27,49.97,27.6,44.35,34.73,0.52,26.4,2.65,11.28,29.18,49.0,1.92,79.5,1.0,2.0,5.0
2019-02-05 06:00:00,67.5,218.75,1.43,50.98,28.25,43.08,38.52,2.02,31.05,2.38,10.28,29.18,48.5,1.43,73.0,1.0,2.0,6.0
2019-02-05 07:00:00,69.0,221.5,1.57,54.85,30.45,42.47,34.72,1.48,34.42,2.83,10.1,29.25,44.75,1.62,58.0,1.0,2.0,7.0
2019-02-05 08:00:00,68.5,235.25,1.5,54.73,30.4,41.47,27.38,2.1,42.9,2.27,10.43,29.18,41.75,1.6,77.0,1.0,2.0,8.0
2019-02-05 09:00:00,63.25,300.0,1.62,46.33,25.93,40.17,13.0,1.87,66.1,1.9,10.62,29.25,40.0,2.45,99.5,1.0,2.0,9.0
2019-02-05 10:00:00,56.75,381.5,1.4,50.2,27.9,39.9,32.3,0.82,68.92,1.42,9.6,29.0,46.25,2.4,116.0,1.0,2.0,10.0
2019-02-05 11:00:00,73.75,376.75,1.55,51.8,28.82,41.43,37.2,0.54,73.25,1.3,8.52,28.95,47.25,2.17,122.0,1.0,2.0,11.0
