Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,Temp,RH,WS,WD
2020-06-26 12:00:00,46.5,167.0,21.6,19.48,1.8,0.8,55.3,23.85,70.75,2.58,161.5
2020-06-26 13:00:00,41.75,167.75,18.2,19.12,2.77,0.81,106.35,23.35,64.25,2.65,174.0
2020-06-26 14:00:00,47.0,149.0,15.35,17.95,4.9,0.71,105.53,22.98,57.75,2.9,165.75
2020-06-26 15:00:00,31.0,101.25,13.53,16.93,8.25,0.65,141.25,23.02,56.0,2.88,175.75
2020-06-26 16:00:00,25.25,95.5,14.65,19.0,8.3,0.68,128.65,25.52,57.25,2.2,161.75
2020-06-26 17:00:00,27.75,101.25,19.32,26.73,7.22,0.76,56.75,29.38,61.25,2.27,153.5
2020-06-26 18:00:00,31.5,126.25,20.55,25.92,2.65,0.69,35.97,26.38,66.75,2.08,145.5
2020-06-26 19:00:00,29.0,138.25,24.75,21.15,1.02,0.82,27.68,25.7,70.75,1.4,148.0
2020-06-26 20:00:00,35.75,145.25,27.57,20.88,1.9,0.91,15.3,25.17,72.75,0.78,141.5
2020-06-26 21:00:00,38.75,148.25,28.85,19.77,1.95,0.99,14.0,24.65,71.75,0.82,108.75
2020-06-26 22:00:00,41.0,149.5,29.43,20.17,1.85,0.84,12.18,24.82,71.75,0.93,125.75
2020-06-26 23:00:00,41.0,133.0,27.05,20.48,2.28,0.8,13.22,24.82,74.0,1.1,129.75
2020-06-27 00:00:00,37.5,129.0,22.2,21.27,3.5,0.67,15.23,25.18,75.5,1.18,114.0
2020-06-27 01:00:00,34.25,118.25,20.82,24.6,3.42,0.63,11.8,24.55,77.25,1.0,136.75
2020-06-27 02:00:00,36.5,105.25,13.85,23.3,5.65,0.33,7.9,24.7,78.0,0.57,136.0
2020-06-27 03:00:00,37.25,94.75,23.43,19.23,3.22,0.67,8.03,25.43,73.75,0.88,115.0
2020-06-27 04:00:00,26.0,77.25,21.95,20.38,2.65,0.63,8.82,25.42,71.25,1.07,92.75
2020-06-27 05:00:00,26.0,74.0,25.95,21.0,2.3,0.7,4.77,25.42,73.0,1.12,68.5
2020-06-27 06:00:00,26.0,80.0,27.07,20.57,2.35,0.76,5.05,25.4,74.75,1.3,68.5
2020-06-27 07:00:00,29.5,89.0,26.88,19.3,2.45,0.83,9.85,24.75,73.5,1.95,71.0
2020-06-27 08:00:00,31.0,100.0,27.88,17.15,2.85,0.81,17.98,23.67,68.25,2.23,122.25
2020-06-27 09:00:00,30.75,103.0,20.02,16.43,2.25,0.77,25.0,23.75,66.5,2.62,142.25
2020-06-27 10:00:00,30.75,129.5,20.0,16.8,2.9,0.71,28.2,23.45,65.0,2.23,148.75
2020-06-27 11:00:00,33.0,159.25,18.88,16.25,2.65,0.7,44.12,23.43,61.5,2.55,154.5
2020-06-27 12:00:00,33.0,180.25,16.33,15.28,3.38,0.64,50.88,22.7,55.5,2.65,147.0
2020-06-27 13:00:00,33.0,207.75,15.47,14.88,3.8,0.57,49.05,22.73,53.25,2.85,149.5
2020-06-27 14:00:00,34.0,224.5,15.4,15.0,3.93,0.56,53.77,22.78,52.0,3.48,163.5
2020-06-27 15:00:00,38.5,248.5,16.15,21.75,5.28,0.58,51.12,27.57,52.25,2.72,162.5
2020-06-27 16:00:00,43.5,296.5,17.05,18.32,4.43,0.59,56.08,23.98,55.0,3.25,150.75
2020-06-27 17:00:00,44.0,349.0,20.65,15.85,2.5,0.73,42.05,23.52,60.5,2.08,135.5
2020-06-27 18:00:00,56.75,354.75,26.12,19.1,4.67,0.85,33.03,25.15,60.75,1.3,139.5
2020-06-27 19:00:00,59.75,325.5,30.52,19.62,4.07,0.97,23.8,26.55,59.0,1.07,129.25
2020-06-27 20:00:00,60.25,327.0,42.3,16.73,3.53,1.09,11.62,23.55,61.0,1.8,108.75
2020-06-27 21:00:00,56.75,285.25,42.15,16.33,4.5,1.06,11.82,23.95,61.5,0.97,107.25
2020-06-27 22:00:00,55.0,261.0,42.28,16.75,4.6,1.08,8.32,24.25,64.0,1.35,52.75
2020-06-27 23:00:00,49.75,262.75,42.4,16.82,4.35,1.11,7.8,24.4,66.75,1.1,57.75
2020-06-28 00:00:00,56.75,301.75,39.0,17.48,4.53,1.05,8.28,24.45,68.0,0.88,54.75
2020-06-28 01:00:00,61.75,339.25,37.02,19.5,4.1,0.99,10.4,24.02,69.25,1.1,72.5
2020-06-28 02:00:00,60.0,332.5,14.0,20.98,7.3,0.41,10.23,24.43,70.75,1.08,76.5
2020-06-28 03:00:00,61.0,314.5,25.93,16.68,5.72,0.77,10.75,24.78,72.25,1.08,55.5
2020-06-28 04:00:00,65.25,269.75,25.48,17.45,5.92,0.79,13.1,24.75,73.5,0.32,66.25
2020-06-28 05:00:00,58.75,262.5,27.5,18.12,5.57,0.88,9.8,24.77,74.5,1.23,55.0
2020-06-28 06:00:00,53.5,267.5,26.5,17.88,5.83,0.88,8.48,24.82,71.75,1.55,90.75
2020-06-28 07:00:00,44.75,209.5,22.97,16.6,5.17,0.7,9.2,24.5,63.75,1.82,126.0
2020-06-28 08:00:00,32.0,139.0,21.12,18.67,5.62,0.67,10.3,26.52,61.0,2.0,128.75
2020-06-28 09:00:00,32.0,139.0,17.75,14.88,4.75,0.64,42.05341319089048,23.0,58.5,2.33,139.5
2020-06-28 10:00:00,35.5,246.5,13.4,14.3,3.7,0.55,30.98,23.32,56.0,2.8,139.5
2020-06-28 11:00:00,41.5,322.75,12.75,13.98,3.18,0.56,34.27,24.25,55.25,1.17,154.5
2020-06-28 12:00:00,37.0,314.75,13.88,24.18,4.92,0.57,26.77,29.62,53.75,1.27,145.75
2020-06-28 13:00:00,37.0,300.25,12.53,19.68,3.67,0.53,41.07,25.4,53.0,3.02,142.75
2020-06-28 14:00:00,40.25,348.0,12.3,16.05,4.33,0.56,42.77,24.8,50.25,3.3,157.25
2020-06-28 15:00:00,51.25,445.25,11.83,15.15,4.45,0.56,44.45,24.55,50.25,4.2,161.5
2020-06-28 16:00:00,55.5,491.5,12.6,15.4,4.1,0.6,47.6,24.2,49.5,2.55,153.5
2020-06-28 17:00:00,58.0,486.0,13.85,15.0,3.62,0.66,44.5,23.77,50.25,2.58,161.0
2020-06-28 18:00:00,64.0,504.0,18.67,14.25,3.38,0.68,40.08,23.38,52.25,2.02,165.75
2020-06-28 19:00:00,71.75,535.25,23.0,14.38,50.23,1.04,42.05341319089048,22.92,54.75,1.68,177.5
2020-06-28 20:00:00,84.25,555.0,28.5,14.28,12.2,1.19,94.75,22.65,58.25,1.1,208.75
2020-06-28 21:00:00,88.5,535.75,33.62,15.1,7.35,1.31,26.75,23.35,61.25,0.85,219.25
2020-06-28 22:00:00,92.75,534.0,30.93,15.85,89.07,1.13,71.3,23.48,63.0,0.45,219.75
2020-06-28 23:00:00,101.0,486.0,26.52,15.8,86.33,0.98,40.97,23.53,64.5,1.57,228.0
2020-06-29 00:00:00,88.5,411.5,38.88,16.0,85.2,1.09,23.45,23.45,66.75,0.77,259.75
2020-06-29 01:00:00,93.0,373.5,28.4,19.28,31.48,0.98,29.7,23.35,68.5,0.85,242.25
2020-06-29 02:00:00,75.75,318.0,12.07,17.55,31.55,0.4,25.38,23.4,69.5,0.53,171.75
2020-06-29 03:00:00,75.5,305.75,26.55,15.68,44.05,0.89,155.5,23.92,69.5,0.93,173.25
2020-06-29 04:00:00,72.75,279.75,26.88,16.45,20.48,0.95,64.65,24.33,79.75,2.23,268.0
2020-06-29 05:00:00,85.5,280.5,19.55,17.92,12.5,0.95,20.77,24.62,86.25,4.65,276.25
2020-06-29 06:00:00,77.25,185.0,16.88,17.93,8.65,0.92,18.4,24.43,84.75,7.05,186.25
2020-06-29 07:00:00,66.0,182.0,17.8,17.3,7.5,0.96,20.98,23.6,81.75,4.53,199.0
2020-06-29 08:00:00,64.5,169.0,21.98,16.73,6.82,1.0,27.6,23.3,70.0,4.82,218.0
2020-06-29 09:00:00,48.0,160.0,18.95,14.85,5.92,0.68,42.05341319089048,23.0,55.25,6.35,150.25
2020-06-29 10:00:00,23.75,151.25,16.7,15.2,10.1,0.64,60.75,23.12,53.75,3.32,157.75
2020-06-29 11:00:00,32.25,197.25,16.12,14.5,12.53,0.69,109.23,22.8,56.25,2.98,208.75
2020-06-29 12:00:00,52.5,227.5,18.5,15.68,9.6,0.87,92.32,23.38,63.25,2.25,281.5
2020-06-29 13:00:00,54.0,198.25,16.45,16.65,8.9,0.79,89.05,25.18,63.0,3.55,278.75
2020-06-29 14:00:00,43.0,167.75,14.27,19.42,7.85,0.8,84.9,25.88,61.0,2.02,266.75
2020-06-29 15:00:00,38.75,172.75,13.88,20.85,9.38,0.77,89.55,25.8,60.0,0.75,223.5
2020-06-29 16:00:00,45.0,189.75,14.15,25.2,7.8,0.85,68.4,28.65,67.5,3.92,247.0
2020-06-29 17:00:00,49.75,270.75,14.2,23.12,6.28,0.82,69.62,27.55,69.75,7.58,235.5
2020-06-29 18:00:00,46.75,494.75,19.52,18.52,4.58,0.73,63.65,25.02,74.0,5.32,117.75
2020-06-29 19:00:00,21.5,164.0,27.15,17.82,4.6,0.84,53.35,25.1,75.5,3.77,141.25
2020-06-29 20:00:00,22.5,96.75,33.38,18.0,5.48,1.04,40.38,25.15,74.75,3.22,274.75
2020-06-29 21:00:00,30.0,109.0,36.7,18.75,9.62,1.15,30.58,25.27,76.25,15.38,219.25
2020-06-29 22:00:00,28.25,97.0,24.0,19.15,5.9,0.85,45.12,25.27,77.25,9.38,245.5
2020-06-29 23:00:00,25.75,84.75,18.12,19.93,4.93,0.83,44.88,25.38,80.25,3.9,252.0
2020-06-30 00:00:00,37.0,106.25,16.07,20.62,2.95,0.86,39.28,25.33,82.5,3.38,284.5
2020-06-30 01:00:00,45.5,114.5,15.22,23.4,3.28,0.92,15.75,24.98,86.25,11.07,292.75
2020-06-30 02:00:00,43.75,98.5,5.85,19.65,6.2,0.41,29.82,24.77,87.0,17.02,292.5
2020-06-30 03:00:00,41.25,85.75,12.88,19.15,4.52,0.89,31.18,25.5,87.75,8.0,289.5
2020-06-30 04:00:00,36.0,67.0,10.65,19.38,2.9,0.87,31.45,25.55,89.0,4.8,295.0
2020-06-30 05:00:00,36.0,58.0,10.33,19.48,2.25,0.86,32.08,25.42,89.0,6.17,280.0
2020-06-30 06:00:00,28.75,52.25,9.95,19.77,2.1,0.71,32.95,25.6,90.0,5.0,246.75
2020-06-30 07:00:00,34.5,57.0,11.7,22.15,2.5,0.74,26.42,27.85,88.75,7.1,266.75
2020-06-30 08:00:00,38.5,74.5,13.85,19.2,2.2,0.79,31.0,25.17,87.75,12.82,244.0
2020-06-30 09:00:00,46.25,92.5,14.32,19.35,2.12,0.82,44.6,24.67,84.0,8.32,279.5
2020-06-30 10:00:00,46.5,102.0,15.6,18.9,2.8,0.74,60.02,24.32,78.5,4.65,259.0
2020-06-30 11:00:00,45.0,117.5,13.9,17.45,2.7,0.76,74.4,23.77,74.75,5.8,280.75
2020-06-30 12:00:00,46.25,125.25,14.97,16.77,2.58,0.76,86.75,24.02,70.25,7.6,264.25
2020-06-30 13:00:00,48.5,133.0,16.12,20.95,5.25,0.77,76.72,26.82,68.75,9.1,277.0
2020-06-30 14:00:00,48.0,124.0,15.35,18.9,7.38,0.71,103.62,24.17,67.0,4.55,264.75
2020-06-30 15:00:00,51.0,132.25,14.6,17.83,9.27,0.73,110.82,24.02,65.75,3.62,276.75
2020-06-30 16:00:00,52.0,140.25,15.35,22.22,10.02,0.75,93.97,27.42,64.75,5.42,270.25
2020-06-30 17:00:00,52.5,143.0,18.7,19.3,12.28,0.77,92.22,24.1,67.75,4.72,293.5
2020-06-30 18:00:00,45.0,140.0,23.5,16.7,12.32,0.82,80.25,23.1,70.0,2.2,289.0
2020-06-30 19:00:00,47.25,152.0,20.65,16.93,7.6,0.92,77.45,24.18,72.5,3.77,297.5
2020-06-30 20:00:00,55.5,163.25,21.1,17.75,5.95,1.03,71.92,24.18,74.0,11.45,295.5
2020-06-30 21:00:00,58.25,173.5,18.65,18.18,5.17,0.98,67.95,24.52,75.5,24.42,276.5
2020-06-30 22:00:00,56.5,158.5,18.95,18.38,5.75,0.97,57.05,24.43,77.0,9.57,298.75
2020-06-30 23:00:00,67.0,163.0,21.3,18.88,9.12,0.99,53.03,24.55,77.5,1.8,297.75
2020-07-01 00:00:00,105.0,133.25,56.7,45.77,12.43,1.05,28.53,30.88,88.75,1.15,277.5
2020-07-01 01:00:00,91.5,112.5,53.7,48.2,12.32,0.9,37.1,30.9,87.0,0.78,261.0
2020-07-01 02:00:00,92.5,117.0,20.45,33.83,13.2,0.38,56.85,30.88,88.5,0.88,178.5
2020-07-01 03:00:00,113.0,140.25,54.65,38.0,11.97,0.98,35.58,30.55,88.5,2.25,289.75
2020-07-01 04:00:00,130.5,163.0,54.0,41.0,12.0,1.14,25.45,31.8,89.25,1.27,251.25
2020-07-01 05:00:00,144.5,178.25,52.65,40.6,12.65,1.28,20.38,31.6,91.0,1.1,245.5
2020-07-01 06:00:00,134.5,160.0,49.85,41.42,13.03,1.23,22.17,31.57,92.75,1.33,269.0
2020-07-01 07:00:00,128.25,161.0,45.35,42.7,12.05,1.25,16.77,31.57,93.0,0.7,279.5
2020-07-01 08:00:00,133.75,184.25,50.4,46.85,12.35,1.27,17.77,30.88,90.75,1.23,284.5
2020-07-01 09:00:00,142.75,225.0,56.17,49.95,13.15,1.31,20.1,30.38,82.5,1.48,289.5
2020-07-01 10:00:00,154.0,246.0,55.224268439358966,39.99629275950029,20.505856596376972,1.4739177886259758,17.75,30.2,78.25,2.7,297.75
2020-07-01 11:00:00,143.25,214.75,56.55,50.78,13.03,1.05,20.3,30.2,77.0,1.7,261.75
2020-07-01 12:00:00,141.25,209.75,59.25,48.88,12.65,1.2,16.6,31.48,80.5,1.48,227.5
2020-07-01 13:00:00,149.25,213.75,62.12,46.77,13.02,1.48,18.73,31.52,87.75,0.78,266.75
2020-07-01 14:00:00,179.0,241.25,64.05,48.33,12.95,1.59,19.62,31.38,85.5,0.93,292.0
2020-07-01 15:00:00,195.0,247.0,62.85,49.8,13.1,1.5,17.48,31.25,80.75,1.12,273.0
2020-07-01 16:00:00,171.75,224.75,58.4,54.23,12.47,1.25,11.5,30.48,83.0,1.62,286.75
2020-07-01 17:00:00,173.0,221.75,60.4,56.53,12.0,1.18,8.82,30.4,85.0,1.27,288.75
2020-07-01 18:00:00,175.0,224.0,65.15,55.65,12.3,1.48,4.6,30.33,86.25,1.8,283.0
2020-07-01 19:00:00,181.75,219.75,62.58,53.35,12.02,1.6,3.3,30.42,87.25,1.18,290.75
2020-07-01 20:00:00,160.5,213.25,61.95,50.7,12.53,1.84,9.38,31.7,88.5,1.2,285.5
2020-07-01 21:00:00,164.0,221.5,55.23,46.4,12.7,1.67,7.03,31.62,87.25,2.05,284.0
2020-07-01 22:00:00,136.0,180.25,47.23,45.38,12.55,1.31,4.97,31.52,87.0,1.7,251.75
2020-07-01 23:00:00,116.25,148.25,40.7,45.6,11.82,1.14,3.5,31.4,89.75,2.83,231.0
2020-07-02 00:00:00,173.0,242.0,82.55,36.0,11.22,0.51,13.95,32.02,78.75,0.7,208.75
2020-07-02 01:00:00,168.75,237.5,79.62,34.65,10.97,0.69,12.35,31.9,82.0,0.3,172.0
2020-07-02 02:00:00,170.0,225.5,32.0,23.95,11.6,0.69,15.32,31.68,83.5,0.3,31.75
2020-07-02 03:00:00,164.75,218.0,59.42,27.12,11.5,1.27,16.3,32.2,86.0,0.32,86.25
2020-07-02 04:00:00,167.0,230.25,72.7,30.9,12.03,0.72,13.93,32.2,84.75,0.65,220.25
2020-07-02 05:00:00,181.5,255.75,75.45,33.92,12.25,1.09,13.1,32.62,87.0,0.3,232.0
2020-07-02 06:00:00,173.5,228.5,71.85,34.98,11.78,1.24,14.12,32.25,87.5,0.3,318.5
2020-07-02 07:00:00,192.5,274.25,70.07,35.42,11.55,1.32,14.62,32.18,87.5,0.38,250.25
2020-07-02 08:00:00,230.75,358.75,89.53,37.67,13.1,1.33,13.12,31.95,80.5,0.35,236.0
2020-07-02 09:00:00,237.25,374.5,93.72,36.5,14.82,2.38,18.0,32.15,68.0,0.35,246.0
2020-07-02 10:00:00,229.0,381.0,81.8,38.0,17.6,1.45,36.55,31.5,63.0,1.6,241.0
2020-07-02 11:00:00,215.0,361.25,69.12,36.6,15.2,1.29,56.75,31.25,62.25,4.08,195.25
2020-07-02 12:00:00,149.25,259.0,48.35,35.98,11.72,0.76,60.55,31.22,61.5,4.85,196.0
2020-07-02 13:00:00,125.0,219.25,48.55,37.08,11.6,0.8,75.05,31.12,58.0,5.18,184.75
2020-07-02 14:00:00,103.75,191.25,48.75,36.38,11.1,0.84,76.75,30.48,56.75,2.8,157.75
2020-07-02 15:00:00,106.0,200.5,48.9,35.48,10.97,0.84,76.1,30.5,58.75,2.65,190.5
2020-07-02 16:00:00,109.75,210.25,49.05,33.9,12.17,0.77,115.07,30.77,59.0,2.47,183.0
2020-07-02 17:00:00,91.25,193.0,52.97,30.85,12.95,1.03,156.43,31.93,57.75,2.45,181.25
2020-07-02 18:00:00,93.25,218.5,66.62,30.02,12.03,1.05,95.47,31.9,61.25,2.42,183.5
2020-07-02 19:00:00,142.0,292.25,85.53,31.38,12.32,1.49,108.63,31.98,65.5,2.17,181.25
2020-07-02 20:00:00,204.75,378.75,92.55,34.05,14.45,2.12,142.43,32.03,69.0,1.1,167.25
2020-07-02 21:00:00,225.0,406.5,94.97,35.88,16.43,1.67,92.62,32.03,72.0,1.45,185.75
2020-07-02 22:00:00,209.75,367.5,87.6,36.55,13.5,1.59,45.15,31.6,75.25,1.12,171.25
2020-07-02 23:00:00,218.0,372.0,87.8,37.02,14.72,1.8,108.95,31.65,79.25,0.3,117.0
2020-07-03 00:00:00,18.0,28.5,38.2,28.33,9.97,0.66,17.22,31.48,89.25,2.62,306.0
2020-07-03 01:00:00,21.5,38.0,33.17,32.23,10.52,0.63,12.15,31.55,89.5,2.8,292.75
2020-07-03 02:00:00,20.75,30.75,6.97,31.65,11.25,0.3,26.57,31.6,89.25,3.0,293.75
2020-07-03 03:00:00,13.5,19.0,21.52,27.6,9.65,0.57,27.5,31.35,89.0,3.08,268.25
2020-07-03 04:00:00,11.75,21.0,21.7,28.05,9.6,0.57,27.4,31.45,88.75,2.42,224.75
2020-07-03 05:00:00,11.25,20.25,22.75,27.08,9.5,0.58,29.25,31.8,87.5,3.07,222.75
2020-07-03 06:00:00,13.0,25.75,24.93,25.68,9.12,0.55,25.35,31.55,88.5,2.65,168.0
2020-07-03 07:00:00,16.25,23.75,27.68,25.7,9.03,0.61,21.65,31.3,88.0,3.25,183.75
2020-07-03 08:00:00,17.0,33.25,30.62,25.7,9.38,0.69,16.27,31.2,86.0,5.03,137.75
2020-07-03 09:00:00,19.25,47.0,29.23,28.05,9.7,0.7,18.1,30.95,84.25,6.17,108.25
2020-07-03 10:00:00,31.75,55.0,31.4,31.4,10.0,0.84,18.15,30.9,87.5,5.08,100.75
2020-07-03 11:00:00,49.25,72.75,33.8,31.27,10.38,0.79,18.67,30.9,87.0,2.3,89.5
2020-07-03 12:00:00,49.75,81.75,32.9,30.38,10.17,0.75,22.67,30.32,77.5,2.22,116.25
2020-07-03 13:00:00,48.75,83.75,32.55,29.1,10.62,0.74,29.52,31.05,70.25,1.52,156.25
2020-07-03 14:00:00,48.0,83.0,32.62,27.85,10.62,0.67,39.08,31.2,68.0,1.6,206.25
2020-07-03 15:00:00,46.5,91.5,33.07,28.82,10.5,0.68,43.88,31.7,69.0,1.55,256.5
2020-07-03 16:00:00,42.75,91.75,33.85,28.45,10.3,0.69,48.05,31.25,68.25,1.5,206.75
2020-07-03 17:00:00,44.0,96.25,35.0,29.3,10.12,0.72,47.58,31.0,70.0,0.42,254.5
2020-07-03 18:00:00,45.75,113.5,60.67,29.25,10.47,1.27,19.48,30.57,76.75,0.57,275.25
2020-07-03 19:00:00,63.75,175.0,76.45,32.95,11.05,1.72,4.6,30.75,84.5,0.75,275.0
2020-07-03 20:00:00,75.0,184.0,75.7,33.2,11.6,1.79,3.08,30.85,88.75,1.02,295.25
2020-07-03 21:00:00,94.5,205.5,73.33,33.7,12.23,2.03,2.7,31.48,90.5,0.43,315.5
2020-07-03 22:00:00,113.0,247.25,72.38,31.95,12.0,2.07,3.12,31.75,92.0,1.1,311.75
2020-07-03 23:00:00,128.0,287.0,63.53,32.5,11.95,1.44,3.1,31.62,92.5,1.15,190.0
2020-07-04 00:00:00,48.0,247.97583816892327,23.97,25.55,16.17,0.64,36.05,28.88,63.0,2.0,191.75
2020-07-04 01:00:00,33.75,247.97583816892327,24.5,26.57,21.07,0.58,95.1,29.35,64.0,2.12,177.75
2020-07-04 02:00:00,24.5,247.97583816892327,9.82,23.55,23.4,0.27,154.18,31.4,62.75,1.55,158.25
2020-07-04 03:00:00,27.25,247.97583816892327,26.77,23.45,102.5,0.53,158.5,31.8,63.0,1.98,166.0
2020-07-04 04:00:00,30.25,247.97583816892327,31.92,25.65,122.35,0.54,115.6,31.95,66.5,0.95,154.75
2020-07-04 05:00:00,28.5,247.97583816892327,30.62,27.35,48.95,0.55,38.02,32.17,68.5,1.0,162.0
2020-07-04 06:00:00,30.5,247.97583816892327,34.52,27.4,23.38,0.59,28.02,29.95,68.25,1.43,162.0
2020-07-04 07:00:00,33.0,247.97583816892327,32.53,26.2,22.25,0.7,47.2,29.1,65.0,1.55,159.75
2020-07-04 08:00:00,37.25,247.97583816892327,31.7,25.35,39.12,0.74,100.12,28.05,58.0,2.15,162.5
2020-07-04 09:00:00,44.5,247.97583816892327,30.23,25.27,57.17,0.74,138.4,27.82,57.5,6.88,177.5
2020-07-04 10:00:00,52.5,247.97583816892327,23.3,25.2,44.4,0.66,136.7,30.12,57.75,5.93,178.25
2020-07-04 11:00:00,45.0,247.97583816892327,22.57,24.33,33.85,0.65,98.38,29.77,52.0,5.6,186.25
2020-07-04 12:00:00,25.0,247.97583816892327,20.93,22.05,18.25,0.63,50.73,29.12,45.75,5.88,184.75
2020-07-04 13:00:00,21.25,247.97583816892327,18.9,20.02,16.1,0.59,68.0,28.5,39.5,4.05,174.25
2020-07-04 14:00:00,17.75,247.97583816892327,17.68,17.9,11.3,0.44,68.78,26.07,35.25,2.67,180.5
2020-07-04 15:00:00,14.25,247.97583816892327,18.5,18.0,11.28,0.42,56.33,26.18,35.25,3.58,200.25
2020-07-04 16:00:00,15.75,247.97583816892327,19.07,18.68,12.07,0.41,54.65,26.42,37.25,6.62,199.0
2020-07-04 17:00:00,19.0,247.97583816892327,19.45,19.35,11.35,0.44,49.92,26.73,40.75,5.9,196.75
2020-07-04 18:00:00,22.25,247.97583816892327,20.73,21.27,12.03,0.56,47.92,29.35,43.5,4.9,194.75
2020-07-04 19:00:00,25.25,247.97583816892327,23.05,23.77,12.05,0.64,42.5,30.58,49.25,8.73,192.75
2020-07-04 20:00:00,29.0,247.97583816892327,23.75,24.95,10.65,0.66,42.6,30.83,51.5,8.85,185.75
2020-07-04 21:00:00,20.75,247.97583816892327,22.52,24.95,19.75,0.59,66.5,30.9,51.75,7.88,148.25
2020-07-04 22:00:00,23.25,247.97583816892327,22.02,24.33,13.82,0.56,53.58,29.05,52.0,5.62,159.5
2020-07-04 23:00:00,24.0,247.97583816892327,24.2,23.77,34.5,0.6,106.15,28.65,53.0,2.97,147.5
2020-07-05 00:00:00,80.0,179.0,40.92,40.9,10.12,1.0,17.38,32.28,68.5,8.53,215.75
2020-07-05 01:00:00,65.0,316.25,45.38,45.0,18.23,0.76,13.5,31.82,70.5,5.83,234.0
2020-07-05 02:00:00,25.75,32.75,22.55,35.12,6.3,0.29,14.8,30.85,66.5,1.05,249.0
2020-07-05 03:00:00,14.25,16.75,34.15,30.05,5.68,0.6,18.18,29.62,65.5,2.33,284.5
2020-07-05 04:00:00,8.0,15.5,27.27,31.6,4.33,0.52,20.57,29.73,68.0,3.3,276.5
2020-07-05 05:00:00,5.0,10.5,28.17,32.9,3.4,0.47,20.07,29.9,67.5,4.1,290.5
2020-07-05 06:00:00,8.0,8.75,25.9,33.02,2.62,0.53,18.45,30.67,64.25,4.1,278.25
2020-07-05 07:00:00,8.75,18.75,24.2,33.53,5.67,0.58,17.3,31.95,61.25,2.73,223.25
2020-07-05 08:00:00,11.5,33.25,21.0,33.23,3.42,0.62,19.65,31.67,56.75,7.88,175.25
2020-07-05 09:00:00,13.75,36.75,18.12,32.6,4.17,0.64,21.0,31.75,52.25,15.8,128.25
2020-07-05 10:00:00,16.0,45.0,55.224268439358966,39.99629275950029,20.505856596376972,1.4739177886259758,22.05,30.65,47.5,11.75,129.0
2020-07-05 11:00:00,13.25,51.25,18.65,29.55,4.97,0.56,23.2,27.6,43.0,4.25,112.0
2020-07-05 12:00:00,16.0,56.75,16.8,28.1,4.4,0.57,25.0,27.45,39.5,21.18,148.25
2020-07-05 13:00:00,22.0,63.0,16.8,27.58,4.42,0.6,26.5,27.25,36.0,8.25,161.5
2020-07-05 14:00:00,21.75,65.5,17.38,27.0,5.1,0.64,38.4,27.77,34.5,4.12,205.5
2020-07-05 15:00:00,22.5,64.75,21.48,27.0,9.72,0.68,76.25,30.12,33.0,8.93,150.0
2020-07-05 16:00:00,24.75,65.5,22.25,27.18,4.3,0.66,66.62,30.4,32.5,7.1,137.75
2020-07-05 17:00:00,20.25,65.75,23.98,28.17,12.3,0.68,94.78,30.73,34.0,12.77,162.0
2020-07-05 18:00:00,29.5,92.0,25.68,30.8,37.17,0.75,68.92,30.55,39.5,23.25,218.5
2020-07-05 19:00:00,43.75,134.0,29.48,29.7,13.02,0.95,42.32,28.05,46.0,11.6,229.5
2020-07-05 20:00:00,66.5,151.5,31.18,30.25,8.9,1.1,30.98,28.32,49.25,4.83,219.5
2020-07-05 21:00:00,72.0,144.25,30.78,31.38,7.98,1.15,26.3,28.6,51.75,5.72,271.0
2020-07-05 22:00:00,70.0,134.25,27.88,32.48,8.02,1.1,22.48,29.52,54.75,2.05,262.75
2020-07-05 23:00:00,82.0,156.0,27.27,34.8,6.53,1.1,18.8,31.93,60.25,2.43,311.5
2020-07-06 00:00:00,42.0,102.5,15.28,22.77,5.22,0.86,32.22,26.75,70.25,1.02,233.75
2020-07-06 01:00:00,45.0,105.75,14.23,24.25,5.35,0.83,17.4,26.52,70.5,1.23,238.75
2020-07-06 02:00:00,54.0,102.0,3.1,20.65,4.2,0.25,34.27,26.6,71.5,1.4,273.5
2020-07-06 03:00:00,56.25,110.75,13.28,23.6,5.75,0.82,33.97,26.9,73.0,1.32,270.0
2020-07-06 04:00:00,57.0,99.25,12.4,22.55,4.95,0.84,27.65,27.0,74.0,1.23,224.5
2020-07-06 05:00:00,58.0,94.75,12.28,21.88,4.4,0.85,29.8,26.9,74.0,1.38,174.5
2020-07-06 06:00:00,54.0,88.0,13.35,21.32,4.18,0.77,33.97,27.05,75.75,2.23,97.0
2020-07-06 07:00:00,28.5,52.5,11.28,19.83,1.92,0.63,44.28,27.02,73.0,1.2,141.0
2020-07-06 08:00:00,16.5,30.75,14.85,19.4,2.55,0.68,37.27,26.73,66.5,0.8,256.25
2020-07-06 09:00:00,24.5,55.5,16.27,19.22,6.83,0.76,47.3,25.95,60.75,0.6,267.5
2020-07-06 10:00:00,39.25,150.25,19.3,21.4,4.9,0.82,55.52,26.02,69.25,3.08,182.0
2020-07-06 11:00:00,48.5,257.0,21.73,20.7,4.93,0.77,43.82,26.83,78.75,2.88,204.25
2020-07-06 12:00:00,35.5,80.5,21.3,20.75,13.17,0.73,40.22,28.25,73.25,1.93,232.5
2020-07-06 13:00:00,32.0,62.0,18.0,18.93,6.67,0.76,46.25,25.95,63.25,1.93,249.25
